name,chip,cpu_cores,gpu_cores,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,2TB,13-inch,Starlight,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1CW1B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1CW1B,2025-09-03 10:37:20
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,32GB,1TB,13-inch,Silver,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1GS3B,2025-09-03 10:37:20
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,32GB,1TB,13-inch,Starlight,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GT3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1GT3B,2025-09-03 10:37:20
Refurbished Mac Studio Apple M2 Max Chip with 12‑Core CPU and 30‑Core GPU,M2 Max,12-Core CPU,30-Core GPU,32GB,512GB,,,1609.0,1889.0,280.0,14.82,10Gb Ethernet,https://www.apple.com/uk/shop/product/FQH73B/A/Refurbished-Mac-Studio-Apple-M2-Max-Chip-with-12%E2%80%91Core-CPU-and-30%E2%80%91Core-GPU?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FQH73B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Space Black,M3 Pro,11-Core CPU,14-Core GPU,18GB,512GB,14-inch,Space Black,1609.0,1899.0,290.0,15.27,Wi-Fi,https://www.apple.com/uk/shop/product/FRX33B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRX33B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Silver,M3 Pro,11-Core CPU,14-Core GPU,18GB,512GB,14-inch,Silver,1609.0,1899.0,290.0,15.27,Wi-Fi,https://www.apple.com/uk/shop/product/FRX63B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRX63B,2025-09-03 10:37:20
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,24GB,2TB,13-inch,Midnight,1609.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BD7B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1BD7B,2025-09-03 10:37:20
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Space Black",M4,10-Core CPU,10-Core GPU,16GB,1TB,14-inch,Space Black,1659.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DT1B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1DT1B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,24GB,1TB,14-inch,Space Black,1699.0,1999.0,300.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FCX04B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FCX04B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,1TB,14-inch,Silver,1699.0,1999.0,300.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FCX14B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FCX14B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 12‑Core CPU and 16‑Core GPU – Silver,M4 Pro,12-Core CPU,16-Core GPU,24GB,512GB,14-inch,Silver,1699.0,1999.0,300.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FX2E3B/A/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-12%E2%80%91Core-CPU-and-16%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2E3B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 12‑Core CPU and 16‑Core GPU – Space Black,M4 Pro,12-Core CPU,16-Core GPU,24GB,512GB,14-inch,Space Black,1699.0,1999.0,300.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FX2H3B/A/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-12%E2%80%91Core-CPU-and-16%E2%80%91Core-GPU-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2H3B,2025-09-03 10:37:20
Refurbished Mac Studio Apple M4 Max chip with 14‑Core CPU and 32‑Core GPU,M4 Max,14-Core CPU,32-Core GPU,36GB,512GB,,,1779.0,2099.0,320.0,15.25,10Gb Ethernet,https://www.apple.com/uk/shop/product/FU963B/A/Refurbished-Mac-Studio-Apple-M4-Max-chip-with-14%E2%80%91Core-CPU-and-32%E2%80%91Core-GPU?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FU963B,2025-09-03 10:37:20
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Pink",M4,10-Core CPU,10-Core GPU,24GB,512GB,24-inch,Pink,1779.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1K67B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-pink?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1K67B,2025-09-03 10:37:20
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,16GB,2TB,24-inch,Blue,1799.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L4B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G19L4B,2025-09-03 10:37:20
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Silver",M4,10-Core CPU,10-Core GPU,24GB,1TB,14-inch,Silver,1829.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1JS3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1JS3B,2025-09-03 10:37:20
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,32GB,2TB,13-inch,Silver,1869.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1GS4B,2025-09-03 10:37:20
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,32GB,2TB,13-inch,Midnight,1869.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GU4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1GU4B,2025-09-03 10:37:20
"Refurbished Mac mini Apple M4 Pro Chip with 12-Core CPU and 16-Core GPU, Gigabit Ethernet",M4 Pro,12-Core CPU,16-Core GPU,64GB,1TB,,,1869.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1JV3B/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-12-Core-CPU-and-16-Core-GPU-Gigabit-Ethernet-?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1JV3B,2025-09-03 10:37:20
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,8-Core CPU,10-Core GPU,24GB,2TB,24-inch,Yellow,1939.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G7B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G19G7B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,12-Core CPU,18-Core GPU,18GB,1TB,14-inch,Space Black,1949.0,2299.0,350.0,15.22,Wi-Fi,https://www.apple.com/uk/shop/product/FRX43B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRX43B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,12-Core CPU,18-Core GPU,18GB,1TB,14-inch,Silver,1949.0,2299.0,350.0,15.22,Wi-Fi,https://www.apple.com/uk/shop/product/FRX73B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRX73B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M2 Pro Chip with 12‑Core CPU and 19‑Core GPU - Silver,M2 Pro,12-Core CPU,19-Core GPU,16GB,512GB,16-inch,Silver,1969.0,2489.0,520.0,20.89,Wi-Fi,https://www.apple.com/uk/shop/product/FNWC3B/A/refurbished-16-inch-macbook-pro-apple-m2-pro-chip-with-12%E2%80%91core-cpu-and-19%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FNWC3B,2025-09-03 10:37:20
"Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 12‑Core CPU and 16‑Core GPU, Nano-texture display – Space Black",M4 Pro,12-Core CPU,16-Core GPU,24GB,1TB,14-inch,Space Black,1999.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1FEEB/A/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-12%E2%80%91Core-CPU-and-16%E2%80%91Core-GPU-Nano-texture-display-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1FEEB,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,12-Core CPU,18-Core GPU,18GB,512GB,16-inch,Space Black,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW13B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRW13B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,12-Core CPU,18-Core GPU,18GB,512GB,16-inch,Silver,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW43B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRW43B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Silver,M4 Pro,14-Core CPU,20-Core GPU,24GB,1TB,14-inch,Silver,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FX2F3B/A/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2F3B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Space Black,M4 Pro,14-Core CPU,20-Core GPU,24GB,1TB,14-inch,Space Black,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FX2J3B/A/Refurbished-14-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2J3B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,24GB,2TB,14-inch,Space Black,2039.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1JR0B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1JR0B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Silver,M4 Pro,14-Core CPU,20-Core GPU,24GB,512GB,16-inch,Silver,2119.0,2499.0,380.0,15.21,Wi-Fi,https://www.apple.com/uk/shop/product/FX2T3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2T3B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Space Black,M4 Pro,14-Core CPU,20-Core GPU,24GB,512GB,16-inch,Space Black,2119.0,2499.0,380.0,15.21,Wi-Fi,https://www.apple.com/uk/shop/product/FX2X3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2X3B,2025-09-03 10:37:20
"Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU, Nano-texture display – Space Black",M4 Pro,14-Core CPU,20-Core GPU,24GB,512GB,16-inch,Space Black,2249.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1FT3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Nano-texture-display-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,G1FT3B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,12-Core CPU,18-Core GPU,36GB,512GB,16-inch,Silver,2379.0,2799.0,420.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW63B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRW63B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Silver,M4 Pro,14-Core CPU,20-Core GPU,48GB,512GB,16-inch,Silver,2459.0,2899.0,440.0,15.18,Wi-Fi,https://www.apple.com/uk/shop/product/FX2U3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2U3B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Space Black,M4 Pro,14-Core CPU,20-Core GPU,48GB,512GB,16-inch,Space Black,2459.0,2899.0,440.0,15.18,Wi-Fi,https://www.apple.com/uk/shop/product/FX2Y3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2Y3B,2025-09-03 10:37:20
Refurbished 14-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Space Black,M3 Max,14-Core CPU,30-Core GPU,36GB,1TB,14-inch,Space Black,2629.0,3099.0,470.0,15.17,Wi-Fi,https://www.apple.com/uk/shop/product/FRX53B/A/refurbished-14-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRX53B,2025-09-03 10:37:20
Refurbished Mac Studio Apple M1 Ultra Chip with 20‑Core CPU and 48‑Core GPU,M1 Ultra,20-Core CPU,48-Core GPU,64GB,1TB,,,2729.0,3779.0,1050.0,27.79,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMW3B/A/refurbished-mac-studio-apple-m1-ultra-chip-with-20%E2%80%91core-cpu-and-48%E2%80%91core-gpu?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FJMW3B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Space Black,M3 Max,14-Core CPU,30-Core GPU,36GB,1TB,16-inch,Space Black,2889.0,3399.0,510.0,15.0,Wi-Fi,https://www.apple.com/uk/shop/product/FRW33B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-space-black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRW33B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Silver,M3 Max,14-Core CPU,30-Core GPU,36GB,1TB,16-inch,Silver,2889.0,3399.0,510.0,15.0,Wi-Fi,https://www.apple.com/uk/shop/product/FRW73B/A/refurbished-16-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FRW73B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU – Silver,M4 Max,14-Core CPU,32-Core GPU,36GB,1TB,16-inch,Silver,2969.0,3499.0,530.0,15.15,Wi-Fi,https://www.apple.com/uk/shop/product/FX2V3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14%E2%80%91Core-CPU-and-32%E2%80%91Core-GPU-Silver?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX2V3B,2025-09-03 10:37:20
Refurbished 16-inch MacBook Pro Apple M4 Max Chip with 14‑Core CPU and 32‑Core GPU – Space Black,M4 Max,14-Core CPU,32-Core GPU,36GB,1TB,16-inch,Space Black,2969.0,3499.0,530.0,15.15,Wi-Fi,https://www.apple.com/uk/shop/product/FX303B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Max-Chip-with-14%E2%80%91Core-CPU-and-32%E2%80%91Core-GPU-Space-Black?fnode=fc175425b2f5c223808911a96415e404d8df2910af7238ac8d0ff2bb8e89f8d83e69f857bcc5cfd04e7144b2acc28ef06dae74f6c2decd48996300e07ce00143f57619ad46e8bf5daa800bc712eab693,FX303B,2025-09-03 10:37:20
